x,y,u,v,p
0.142972,0.0955875,-0.005791122483179309,-0.00044616979264926865,-0.3569695645268511
0.143759,0.0955837,-0.006074769324943005,-0.00042616925844751323,-0.35622073925620695
0.144546,0.0955792,-0.0064223310551227795,-0.00039408866989309045,-0.3554743918979489
0.145332,0.095574,-0.006657697725014226,-0.0003609361104249073,-0.3547256611952005
0.146118,0.095568,-0.006712186335549885,-0.00034885117086460833,-0.3539739375563278
0.146905,0.0955614,-0.006686750665715091,-0.0003492411536501772,-0.3532217461085517
0.147691,0.095554,-0.006577457640225397,-0.00035885040530095845,-0.35247030871072843
0.148477,0.0955459,-0.006368740379896142,-0.0003747668485029484,-0.35171783314076976
0.149263,0.0955372,-0.00608392568497974,-0.0003892461693653385,-0.3509643912908475
0.150049,0.0955278,-0.005808887416953831,-0.0003933366314843391,-0.3502122051802038
0.150835,0.0955176,-0.005480448529158768,-0.0004008857084503362,-0.3494613644053009
0.151621,0.0955068,-0.005419552442006128,-0.000387320470104516,-0.34872283199087034
0.152406,0.0954953,-0.00547225414374857,-0.00036500131078328555,-0.34799121198677896
0.153192,0.0954832,-0.005532457477111056,-0.00034217572859261247,-0.34726102104372947
0.153978,0.0954704,-0.005511130829634028,-0.0003258154620798094,-0.34652996732392716
0.154763,0.0954569,-0.005330358691456232,-0.0003214688867620785,-0.34579614532169867
0.155548,0.0954427,-0.005030558425989591,-0.0003285198308159664,-0.3450595134221739
0.156334,0.0954279,-0.004791575105284121,-0.0003360910415848621,-0.34432620717657636
0.157119,0.0954125,-0.004687854601476636,-0.0003366150452350432,-0.3436000937320816
0.157904,0.0953964,-0.004699845973035813,-0.0003330165606351211,-0.34287965399236153
0.158689,0.0953797,-0.0048317113616158985,-0.00032439793101782374,-0.3421652250687668
0.159474,0.0953623,-0.005091386926090254,-0.00030984116798515486,-0.34145714226622037
0.160259,0.0953443,-0.005435431472552792,-0.00029102350440586854,-0.34075401171942643
0.161044,0.0953257,-0.005635852148056531,-0.00028294965938868293,-0.3400477038547403
0.161829,0.0953064,-0.0056689578250424585,-0.0002840350861507588,-0.3393385596391753
0.162613,0.0952865,-0.0055869517014510576,-0.0002903819696580575,-0.33862931244771943
0.163398,0.095266,-0.00544234775310155,-0.00029814221751554815,-0.33791997411419955
0.164182,0.0952449,-0.005289936192055969,-0.0003034208631677943,-0.33721416704877727
0.164967,0.0952232,-0.005206503364379088,-0.0002993591781828749,-0.33651278740236207
0.165751,0.0952008,-0.005150868244403407,-0.00029320315403442483,-0.3358169883075405
0.166536,0.0951779,-0.005164400394554143,-0.0002865758956964683,-0.3351254746319167
0.16732,0.0951544,-0.005191979834331601,-0.00028065833067270735,-0.3344377841377717
0.168104,0.0951302,-0.005195395314299266,-0.0002753501938160097,-0.3337517113489517
0.168888,0.0951055,-0.00513200064515222,-0.00027063747150399145,-0.3330659438905211
0.169672,0.0950802,-0.004964133459127505,-0.0002664197597012853,-0.332379160652654
0.170456,0.0950543,-0.004701737597040026,-0.00026266344960480754,-0.331691905180094
0.17124,0.0950278,-0.004523706092174473,-0.00025943379408331423,-0.3310113110545743
0.172024,0.0950007,-0.004437812457046674,-0.0002564898303910513,-0.33033722742539845
0.172807,0.0949731,-0.004426517430403528,-0.00025357361341194347,-0.32966932159729795
0.173591,0.0949449,-0.004473624504901678,-0.0002503644064057258,-0.3290047073700117
0.174375,0.0949161,-0.0045635800639650045,-0.000246567608031051,-0.32834306085214654
0.175158,0.0948867,-0.0046856852149709345,-0.00024200080108530532,-0.32768399685510674
0.175942,0.0948568,-0.004751676664864233,-0.0002378202157664315,-0.32702483045458763
0.176725,0.0948264,-0.004767925347931357,-0.00023467205625886704,-0.32636779559695894
0.177508,0.0947953,-0.004742364154221223,-0.0002322246915680684,-0.32571226566668227
0.178291,0.0947638,-0.00468185249683305,-0.0002304263974084921,-0.3250585186958594
0.179075,0.0947316,-0.004601142859613141,-0.0002289729260307761,-0.3244059752909216
0.179858,0.094699,-0.004534894218785961,-0.00022805948932287613,-0.3237567907729213
0.180641,0.0946657,-0.004418485939624033,-0.00022613857793393755,-0.32311020842192967
0.181424,0.094632,-0.004423740121395803,-0.000224431080881494,-0.32246717813209635
0.182207,0.0945977,-0.0044594757750422796,-0.00022125534230723525,-0.32182694882491597
0.182989,0.0945628,-0.004524418840019605,-0.0002167617637321526,-0.3211904154035963
0.183772,0.0945275,-0.004614152050882088,-0.00021127118063244373,-0.32055605508733714
0.184555,0.0944916,-0.0047308054033726645,-0.00020483425424234632,-0.3199247603825322
0.185338,0.0944552,-0.004718470432647346,-0.00019514248319491825,-0.31929499589217836
0.18612,0.0944182,-0.0045304386228978205,-0.00018240811689555246,-0.31866578121267797
0.186903,0.0943807,-0.004287387888216785,-0.00016834541272791717,-0.31803803632102934
0.187685,0.0943428,-0.004011619480044569,-0.00015382508816184012,-0.31741352179546656
0.188468,0.0943042,-0.0037246637113337723,-0.0001395382360822195,-0.31679067601668254
0.18925,0.0942652,-0.004106156786849212,-0.00013543483074372463,-0.31617536802891355
0.190032,0.0942257,-0.004369089222975343,-0.00012825923521276062,-0.31556296183727944
0.190814,0.0941857,-0.0039131539723537894,-0.00011456004634317142,-0.3149482359358964
0.191596,0.0941451,-0.003788054237642469,-0.00010891557339358485,-0.31433827600797015
0.192379,0.0941041,-0.0036274379136431913,-0.00010411337458811794,-0.31373198482037284
0.193161,0.0940625,-0.003446113919305851,-9.881170297866089e-05,-0.31313209037249323
0.193943,0.0940205,-0.003814088232397338,-0.00010056468592758675,-0.3125425906182145
0.194724,0.093978,-0.0034239846481070382,-7.672211238309296e-05,-0.3119615695907197
0.195506,0.0939349,-0.0035770688380799796,-7.687796908451054e-05,-0.31138473898590235
0.196288,0.0938914,-0.0036252995391424436,-8.583972593683219e-05,-0.31080979731347047
0.19707,0.0938474,-0.0031734295801317445,-8.015495620616314e-05,-0.3102417126315451
0.197851,0.0938029,-0.0031573865577690357,-8.344474560880949e-05,-0.30968198925657253
0.198633,0.0937579,-0.0031380698640977207,-8.924457087639988e-05,-0.3091244463355647
0.199415,0.0937125,-0.003236945411210681,-9.844559962726253e-05,-0.30856836614050365
0.200196,0.0936666,-0.003947831850592846,-0.00011641772959129392,-0.30801375921384816
